com_name:::com_addr:::com_area:::com_class:::com_trade:::com_size:::job_name:::job_exp:::job_edu:::job_class:::job_keyword:::job_pay:::job_info:::postdate
北京华清远见科技发展有限公司成都分公司:::科华北路99号:::成都-武侯区:::民营公司:::计算机软件:::150-500人:::就业专员（人力资源、招聘方向）:::1年经验:::本科:::招聘专员/助理:::院校教务管理人员|就业指导老师|就业专员|人力资源|招聘|职业规划师:::3-6千/月:::如果你想从事人力资源方向工作，但苦于无经验而不能入门；|如果你对最新的AR、VR、人工智能技术感兴趣，但不知从哪些途径了解；|如果你热衷于拓展人脉，愿意与各类公司HR、IT技术大神打交道|……|本岗位都是你不二的选择！！！| |在华清，我们为您提供：|1. 稳定的工作平台+合理公正的晋升机会+1年2次加薪机会；|2.健全的福利机制（五险一金）+贴心的日常关怀（水果下午茶、体育活动经费、节假日福利）+）+世界很大一起去看（1年2次集体旅行）；|3.和谐、单纯的工作环境+有趣的公司业务内容（可以接触到IT大神与未来的IT大神）；| | |岗位职责： |1、   负责开发合作企业资源，拓展就业渠道，维护合作企业关系；|2、为学员提供就业指导，如职业规划、面试技巧、简历书写、劳动关系等；|3、建立、更新和维护企业信息库及学员信息库；|4、收集有效就业信息和动态，及时为学员提供就业服务，为市场宣传提供相关素材；|5、定期回访已就业学员等| |任职要求：|1、本科及以上学历，人力资源管理、心理学、市场营销、计算机相关专业优先； |2、愿意和学生沟通，有耐心，有亲和力，大学期间有学生会、社团干部经验优先；|3、热爱教育培训行业。| |联系人：何老师|                                            |联系方式：18030655272（可直拨电话进行咨询）:::04-04发布
上海索辰信息科技有限公司:::科华北路65号:::成都-武侯区:::民营公司:::计算机软件:::50-150人:::Opencascad / C++ 开发工程师:::无工作经验:::本科:::高级软件工程师:::算法工程师|Opencascad|C++|3D软件开发|几何模型|仿真模型:::1-2万/月:::岗位职责：负责公司自主产品的几何建模模块的研发；|岗位要求：|1、本科及以上学历，计算机相关专业，了解三维模型建立的原理；|2、熟悉Opencascad编程，熟悉C/C++开发。|3、1年以上三维建模开发经验，了解CAD/CAE相关产品；|4、熟悉ACIS建模、UG/ProE三维建模软件开发者优先；|5、愿意学习，喜欢钻研，热爱创造；|6、面试时请带自己作品以供展示。:::04-04发布
曙光信息产业股份有限公司:::成都:::成都:::国企:::计算机硬件,计算机服务(系统、数据服务、维修):::1000-5000人:::销售经理(成都云计算中心):::无工作经验:::本科:::销售代表:::渠道销售:::10-15万/年:::岗位职责：:::04-04发布
四川万博伟业科技有限公司:::青羊区成飞大道一号青羊工业总部基地A8-5:::成都-青羊区:::民营公司:::通信/电信/网络设备,计算机服务(系统、数据服务、维修):::少于50人:::软件工程师:::2年经验:::本科:::软件工程师:::系统测试|工程师|软件|软件工程师|软件研发:::6-8千/月:::岗位职责：|1、负责软件研发、项目开发过程管理；负责项目的数据提取分析、处理；|2、根据客户、市场等需求开发产品；|3、负责产品概要设计、系统设计、架构设计等；智慧城市云架构的开发，如智慧水务等；|4、负责编写主要设计文档、投标文件、售前项目可研报告，负责系统功能实现的代码编写；|5、负责组织实施单元、集成测试；|6、负责协助挖掘分析用户需求，协助处理项目的售前技术支撑工作，提供市场、工程技术支持；|7、负责制定和实行工程实施方案，包括安装、培训等；|8、领导交办的其他事项；|任职要求：|1、计算机或数学相关专业本科以上学历；|2、具有优秀的独立学习能力；|3、具有优秀的团队合作精神和沟通能力，可承受较大的工作压力；|4、具有优秀的职业道德和素养；|5、具有良好的抽象建模能力和清晰的逻辑思维；|6、善于思考总结，动手能力强，具有分享精神；|7、具有5年以上应用软件系统设计、架构、开发、测试经验；1年以上软件系统架构经验；|8、至少精通JAVA\C++\C\.net等语言及相关主流框架；|9、最近3年间具有水务行业、教育行业、医疗系统设计开发经验者优先；|10、具有大数据应用、人工智能、云解决方案经验者优先；:::04-04发布
四川龙睿三航科技有限公司:::人民南路四段商鼎国际:::成都-武侯区:::民营公司:::航天/航空,计算机软件:::少于50人:::C++软件工程师(职位编号：04):::5-7年经验:::本科:::高级软件工程师:::算法工程师|C++工程师|模拟器工程师|仿真工程师:::0.8-1万/月:::1、负责公司虚拟现实仿真产品开发|2、负责公司无人机飞控系统开发|3、跟踪技术为公司研发做技术储备|4、配合销售完成项目方案的制定和撰写|任职要求：|1、工程院校硕士或以上学历，计算机应用技术或相关专业 |2、熟练使用C/C++开发语言，熟悉三维图形引擎开发者优先 |3、有UI开发经验，熟悉MFC、Qt或者其它UI Framework，熟悉设计模式者优先 |4、具备大型软件源码阅读的能力|5、CET6或以上，具备较好的英文技术文献阅读能力|6、有仿真系统开发经验的优先:::04-05发布
成都育锦教育咨询有限责任公司:::成都市一环路东五段46号天紫界商业大厦13楼1306:::成都-锦江区:::民营公司:::教育/培训/院校:::少于50人:::乐高机器人老师6小时工作制、有寒暑假、工作稳定:::1年经验:::大专:::讲师/助教:::培训讲师|机器人|乐高|教师|3到12岁|机械物理|搭建|积木|NXT|WEDOO:::4.5-6千/月:::“小米机器人”是专业从事三到十二岁少年儿童智力开发的连锁机构。小米机器人官方网站:::04-05发布
中国电信10000号:::清江东路55号:::成都:::国企:::通信/电信运营、增值服务:::5000-10000人:::数据挖掘:::1年经验:::本科:::数据库工程师/管理员:::算法工程师|数据|挖掘|R|PYTHON|Matlab|sql|server|oracle:::4-8千/月:::一、公司简介：|电信客户服务中心是目前国内大型多媒体呼叫中心之一，其通过语音、短信、QQ、微信、微博、各类APP服务软件等丰富的服务营销方式，构建了多媒、立体、科技、现代的服务平台，目前中心共有1000余名精英员工，我们期待您的加入。|二、主要工作职责：|（一）针对用户需求及行为数据分析和建立模型，进行客户需求热点和行为的监控与预测；|（二）针对公司整体运营数据，运用数据挖掘、机器学习等方法，进行运营风险监控与预测；|（三）与技术及业务部门合作，更好的了解业务需求和基于数据模型的应用开发。|三、能力素质要求：|（一）本科及以上学历，专业硬性要求：计算机类、数学与应用数学、统计学等相关专业者；|（二）具备机器学习、数据挖掘、自然语言处理、文本分类与聚类等理论知识学习背景；|（三）能够独立进行算法设计、模型搭建等；|（四）同时具备以下能力：|1、熟练使用R语言、Matlab或python等数据分析软件；|2、具备sql server  或oracle 数据库操作能力；|3、了解JAVA编程的知识；|（五）积极向上，责任感和团队合作意识强，有相关工作经验者优先考虑。| 特别提醒：有项目经验的简历中一定要写清项目经验，并明确在项目中所扮演的角色|四、你将获得：|（一）薪酬福利：获得具有市场竞争力的薪资和健全的福利（五险一金、商业保险、带薪年假、健康体检等)；|（二）休闲假期：你将享受带薪年假、亲子假、生日假等福利，按法定节假日执行；|（三）舒适环境：公司提供健身房、瑜伽室、化妆室、沐浴室、网吧、图书室、爱心母乳室，心语室（心理辅导师）；|（四）培训机会：百年文化、通用能力、专业能力课程培训；|（五）轮岗机制：不定期开展横向岗位轮换，帮助大家扩展职业发展能力，加强市场竞争优势；|（六）快速成长：不定期进行岗位等级晋升；不定期开展内部岗位竞聘机会，实现横向发展到其他岗位学习锻炼。|（七）生日惊喜。|五、成长方向：|方向一：成为电信多媒体客户服务中心的数据挖掘专家；|方向二：成为电信多媒体客户服务中心的部室负责人；|方向三：成为电信多媒体客户服务中心IT技术、业务流程、培训、营销策划、知识管理等方面的专家|六、面试/培训/工作地点：|二环内，4号级地铁D口对面，N路公交可到达（5路、13路、47路、64路、78路、905路在成温路立交桥站下），交通便利。具体地址：成都市青羊区清江东路55号电信大楼。|七、联系方式：|在线投递简历，我们将尽快通知您前来面试！ |八、特别提醒：请各位应聘者提前准备好身份证复印件、毕业证复印件和上一家单位离职证明原件（离职证明可在2周内提供）。:::04-06发布
北京卡拉卡尔科技股份有限公司成都分公司:::天府软件园C区10号楼:::成都:::民营公司:::计算机软件,互联网/电子商务:::150-500人:::音频分析工程师:::1年经验:::大专:::软件工程师:::周末双休|带薪年假:::1-2万/月::::::04-06发布
掌寻天下成都网络技术有限公司:::建设路北二段508号万科华茂广场写字楼:::成都:::民营公司:::互联网/电子商务:::150-500人:::微信小程序销售:::1年经验:::大专:::销售代表:::电话销售|销售|互联网销售:::0.8-1万/月:::过去20年，最火的三个行业：互联网、房地产、金融；|未来10年，最有前景的行业：互联网、人工智能、医疗教育；|毋庸置疑，互联网是你的首选！|那么，互联网领域最牛的产品是什么呢？只能是一家独大、没有对手的|那么，你适合进入互联网做微信销售吗？|1. 愿意拼搏，和我们一起携手前行，变得更好。收集客户信息，开发和维护客户，负责微信产品的营销推广。|2. 愿意学习，不论你是结巴还是口若悬河。和意向客户保持并促进良好业务关系。|3. 如果你能力足够，我们鼓励你单枪匹马立战功；如果你需要支持，团队高手任你挑。制定销售计划，结合公司和个人资源，按照计划开发、拜访客户，进行商务洽谈并签订商务合同。|4. 如果你有销售经验，我们为你提供更上一层楼的扶梯；如果你有2年以上互联网推广经验，我们为你开启专属电梯，直达你的梦想；即使你初出茅庐，还是一张白纸，我们也双手欢迎，并为你提供学习的平台和锻炼的机会。|1. 国内外旅游，去世界的某一个地方来一次浪漫的邂逅；|2. 六险一金，听从党的指挥，国家说放假我们马上照办；|3. 你是我们珍惜的家人，生日假、生日礼物、节日礼物、年假等该有的都有；|4. 超出行业水平的高薪，超出你想象的发展机会，为你搭建实现自己目标的平台；|5. 系统的岗位培训与定制职业发展规划。:::04-04发布
成都学子科技有限公司:::高新西区西芯大道5号汇都企业总部园3栋10楼:::成都-郫都区:::合资:::电子技术/半导体/集成电路,计算机软件:::50-150人:::图像分析识别工程师:::2年经验:::本科:::算法工程师:::高级软件工程师|图像分析|图像识别|软件工程师|算法工程师|算法:::1-2万/月:::1.本科或以上学历，具有计算机图像、视觉、模式识别、行为识别专业背景。|2.熟悉图像处理及识别的基础理论和算法知识。|3.具有良好的数学背景和丰富的图像处理、图像分析识别编程经验者优先。|4.有openCV、OpenGL或MATLAB应用项目开发经验者优先。|5.至少2年以上的相关工作经验。|岗位职责：|1. 负责视频图像的智能分析和程序设计，输出分析结果；|2. 算法优化和性能评估。|员工福利：|* 五险一金，全员覆盖的商业保险；|* 年假、婚假、产假、陪产假、丧假、病假等完善的带薪假期；|* 法定节假日发放礼金或者礼品；生日礼金；|* 全员覆盖的体检；|* 年终表彰大会各种奖励；|* 丰厚的年终奖。|员工关怀：|* 提供工作日午餐补贴；|* 提供工作日交通补贴以及话费补贴；|* 定期的季度员工活动，如篝火晚会，踏青游园活动，真人CS活动，户外拓展等；|* 全员覆盖率为40%的年度旅游，面向年度优秀员工，技术骨干和管理层。|员工发展及职业通道：|* 专业技术的培训：按照岗位技能要求，公司分层次和类别对职工进行现代企业管理知识培训、法律法规知识培训、经营管理技术培训、行业专业任职资格培训和其它需要的相关知识培训。公司鼓励员工参加各类专业资格考试，报销考试费用并给予奖励；|* 学历教育培训：公司鼓励员工参加与工作岗位相关专业的硕士和博士学历教育，并报销考试及学习费用；|* 专题培训：根据公司业务发展或人才储备的需要，公司将外派员工参与专业培训机构或院校所组织的培训及考察。:::04-04发布
成都武侯华医康体检门诊部有限公司:::成都 - 武侯四川省成都市武侯区金陵路1号:::成都:::创业公司:::医疗/护理/卫生:::150-500人:::体检中心工作人员:::无工作经验:::大专:::护士/护理人员:::护理主任/护士长|医生|护士|销售|检验|网络:::2-3千/月::::::04-04发布
沈阳上博智像科技有限公司:::成都市:::成都:::民营公司:::电子技术/半导体/集成电路:::50-150人:::销售经理:::5-7年经验:::大专:::销售经理:::销售:::15-20万/年::::::04-04发布
杭州东信北邮信息技术有限公司:::成都市武侯区人民南路四段45号新希望大厦1108号:::成都:::国企:::通信/电信运营、增值服务,通信/电信/网络设备:::500-1000人:::数据分析师:::1年经验:::本科:::需求工程师:::业务分析专员/助理:::0.5-1万/月:::岗位职责：|1、利用数据挖掘、统计理论和方法解决实际问题；|2、参与数据挖掘建模、算法设计、优化及开发、文档编写工作。|基本条件：|1、具备较好的沟通能力、适应能力和理解能力；|2、勤奋敬业、主动性和责任心强；|3、熟悉基本的数据分析方法、机器学习算法，熟悉深度学习算法者更优；|4、熟悉R/Python等至少一种数据挖掘工具；|5、良好的文档撰写能力，熟练使用PPT、WORD等OFFICE软件工具；|6、熟悉数据库基本原理及SQL基本操作，有HIVE经验者优先；|7、熟悉通信三大运营商业务及数据的优先。|岗位技能：|要求掌握数据库基本原理及SQL基本操作，掌握机器学习、深度学习算法，熟悉R、python等语言编程，能应用TensorFlow、Keras等开源框架进行神经网络模型构建。:::04-04发布
深圳万讯自控股份有限公司:::科园南路9号附1号爱斯特大厦6楼602室:::成都-高新区:::上市公司:::仪器仪表/工业自动化,电子技术/半导体/集成电路:::500-1000人:::高级电子工程师(职位编号：1):::2年经验:::本科:::电子工程师/技术员:::电子、定位器:::0.6-1.2万/月:::岗位职责：|1、负责阀门定位器软、硬件研发工作；|2、负责定位器控制算法优化、改进；|3、负责项目评估，需求分析，算法编码/调试/测试，测试方案制定，后期维护等相关软件工作|4、负责项目流程文件，软件开发文档等相关文件的编制 |任职要求：|1、本科以上学历，电子、自动化、信息相关专业，本科需3年以上工作经验；|2、具备嵌入式软硬件研发经验，有开发过二线制产品者优先； |3、掌握常用控制算法，在量产项目中实际使用过PID、模糊PID、PID参数自整定等控制算法，有机器学习算法者优先；| 4、有较好的团队协作能力和沟通能力，有较强的学习能力，思维灵活，做事积极主动。:::04-04发布
汉柏科技有限公司:::成都:::成都:::上市公司:::通信/电信运营、增值服务,计算机服务(系统、数据服务、维修):::500-1000人:::行业销售经理-人脸识别:::5-7年经验:::大专:::销售经理:::大客户销售|人脸识别|视频监控|安防|行业销售|销售经理:::0.7-1.4万/月:::工作职责：|1、负责人脸识别产品在公安、教育、地产、交通任一行业的市场开拓及销售业务开展；|2、深度挖掘客户需求、跟踪项目进度、执行公司销售策略、完成销售目标；|3、负责行业销售计划的制定与实施、行业范围内的项目协调与管理；|4、收集潜在客户资料并挖掘业务机会、利用各种渠道、积极介绍和推广公司产品。|任职资格：|1、营销或计算机相关专业本科及以上学历，10年以上规模化公司销售岗位工作经验，有人工智能、IT通讯、安防行业背景优先；|2、具备公安、教育、地产、交通任一行业市场开拓及销售背景，具备独立运作项目能力；|3、具备较强的沟通能力、表达能力；|4、性格开朗，乐观向上、团队合作精神佳、勇于接受挑战，心理素质稳定，抗压能力强。|公司福利：|五险一金、午餐补助、通讯补助、节日福利、生日礼金、结婚生子礼金等~:::04-04发布
四川先致科技有限公司:::成都市锦江区华润路40号:::成都-锦江区:::民营公司:::教育/培训/院校,学术/科研:::50-150人:::乐高机器人、创客教师+社保:::无工作经验:::大专:::其他:::幼教|乐高|机器人|教师|创客|3D:::0.3-1万/月:::大专及以上学历、幼儿教育、应届生师范物理、电子、机械设计专业优先。 |1、年龄20-35周岁； |2、具有电子、机械、物理、人工智能等业务知识及相关的其他知识； |3、创新能力强，锐意求新；|4、亲和力强、有教学责任心；|                          5、自学能力强，能迅速获取新知识。|员工晋升发展方向|      1、教育市场销售|      2、科技创新教育实践活动策划与推广|3、创新人才培养培训师|4、创新人才培养咨询师|5、中高职课程设计与实训室建设|员工待遇|1、国家要求的社会保险|2、转正后基本收入在3000-10000元。|3、享有定期培训和优秀员工优先直接推荐到各类学校任职。:::04-04发布
四川绿我健康科技有限公司:::高新区府城大道中段88号中航城市广场1506号:::成都:::民营公司:::生活服务,医疗/护理/卫生:::少于50人:::高级开发工程师:::5-7年经验:::本科:::高级软件工程师:::软件工程师:::0.8-1.5万/月::::::04-04发布
北京博思廷科技有限公司:::高新区:::成都:::民营公司:::计算机软件:::50-150人:::办事处经理:::5-7年经验:::大专:::办事处/分公司/分支机构经理:::智能安防|视频监控|政府机关|公安|图像识别工|合作伙伴|拓展客户:::1-1.5万/月:::职位描述：|1. 负责规定区域内行业客户、渠道客户或合作伙伴的开发、拓展工作；|2. 负责规定区域内客户及合作伙伴的关系维护工作；|3. 负责规定区域内销售目标的分解及达成，保障团队业务顺利开展；|4. 负责规定区域内项目的执行协调工作及后期回款事宜；|5. 负责区域内行业信息的整理分析；|6. 执行公司领导安排的其它临时工作任务；|7. 发展空间大，员工根据业绩可能得到高额奖金。|任职要求：|1、大专及以上学历，计算机相关专业；|2、5年以上销售工作经验，3年以上安防行业销售经验，熟悉安防或图像识别相关产品，具有一定的团队管理经验；|3、具有安防监控、图像识别（视频分析）或人工智能领域项目运作经验；|4、具有丰富的客户资源（公安、道路交通、轨道交通、银行、政府机关及视频监控其它相关领域）及良好的人脉关系；|5、具有一定的商务公关策划能力，能够在较强压力下工作；|6、有招投标及渠道客户开发及管理经验优先。:::04-04发布
成都市能力风暴机器人有限公司:::成华区万科魅力之城凯德广场金库2单元:::成都:::民营公司:::教育/培训/院校,计算机软件:::少于50人:::销售精英 应届毕业生:::无工作经验:::大专:::销售经理:::销售代表|销售经理|渠道销售|幼儿园销售:::0.6-1万/月::::::04-04发布
四川妥妥递科技有限公司:::下东大街喜年广场A座29L:::成都-锦江区:::民营公司:::互联网/电子商务,金融/投资/证券:::50-150人:::中高级JAVA开发工程师:::3-4年经验:::大专:::软件工程师:::系统工程师:::0.8-2万/月:::岗位职责：|1、参与设计和开发金融相关软件（CRM/PC/APP api/Pay/文件系统/视频处理/电子签名）；|2、独立承担或团队合作进行关键功能模块的设计及研发；|3、按时高质量的交付分配的任务；|4、对出现的问题进行积极有效的分析、解决；|5、主动积极的改善研发流程，提出有建设性的意见和建议。| |任职要求：|1.、3年及以上使用JAVA开发的经验；沟通能力强，良好的团队合作，工作积极主动；|2、精通Java语言，熟悉J2EE架构体系；|3、熟悉分布式系统的设计和应用，熟悉分布式、缓存、消息等机制；能对分布式常用技术进行合理应用，解决问题；|4、能够在Linux下进行JDK，tomcat的安装和Java程序部署，懂得常用Linux命令的使用；|5、掌握多线程及高性能的设计与编码及性能调优；有高并发应用开发经验；|6、掌握大型数据库（Oracle、MySql）；对sql优化有丰富的经验；  |7、喜欢去看及尝试最新的技术，追求编写优雅的代码，从技术趋势和思路上能影响技术团队;|8、有数据挖掘经验者或机器学习算法经验者优先；|上班时间：9：30 - 18：00，周末双休|福利：五险+年终奖+工龄工资+节假日奖励+法定节假日+带薪年假+员工旅游+定时调岗调薪+轻松工作环境|办公地址：成都市锦江区东大街喜年广场写字楼A座29L（近春熙路和东门大桥）|公交路线/地铁可坐到春熙路站| |加入我们，我们为你提供：|1、具有竞争力的薪酬体系、定时考核调薪升级、丰厚年终奖；|2、丰富的福利|（1）法定节日、婚假、丧假、产假陪产假、带薪年假、带薪病假等；|（2）现磨咖啡、零食供应、兵乓球桌、健身沙袋；|（3）“各类公司活动”：周年庆、春秋出游、节日趴体、每月员工生日会等|3、员工意见尊重 |公司简介：|妥妥递科技（www.totodi.com），聚焦于金融科技领域，致力于帮助监管机构提升金融行业的合规性，提升金融机构运营效率和风险控制能力，为信托、资管、证券、银行、托管、私募基金等机构提供整体IT解决方案和服务，为理财师与个人投资者提供展业和财富管理工具。妥妥递深耕于软件开发、企业SAAS服务、技术服务，具有强劲的实力和优秀的服务。| |产品线一：阿波罗系列|Apollo阿波罗产品系列，运用先进的电子签约、合同管理和灵活双录技术，通过快速深入的监管政策研究及不断的技术革新，实现销售业务全程线上发布、审核、签署、管理等，实现销售留痕。同时拥有深入金融行业多年的专业团队，深度理解金融机构的业务流程，可协助金融机构优化传统销售流程，让整个销售过程更加便捷、灵活、合规、高效、环保 |产品线二：数来宝金服|数来宝金服，国内领先的线上私人财富管理平台，通过数据分析，实现用户、私人理财师和理财方案的精准匹配。|现主要产品为信托、资管基金等。|（非P2P，持续为建设更健康的金融环境努力）|融资情况：已获真格基金、洪泰基金、远毅资本、微特融优等著名VC投行数轮数千万融资。|创始团队介绍：|1、李中；哥伦比亚大学学士，哈佛商学院MBA；曾任职于华尔街顶尖投行、投资机构及全国金融监管机构，后担任国际金融监管组织资深政策顾问。|2、于智博；密歇根州立大学学士，哈佛商学院MBA；、花旗10名 “全球领袖计划成员” 之一，后任联想集团董事长兼CEO高级助理。|3、姚耀；斯坦福大学学士，多伦多大学MBA；曾任职华尔街黑石集团投后部。|公司团队中，有来自阿里腾讯联想等的工作伙伴，也有刚毕业的青涩鲜肉，我们年轻，喜爱运动，充满创业激情，我们想成为一家伟大的公司，并为之奋斗努力，如果你也和我们怀揣梦想，欢迎随时加入我们，我们一起闯出个未来！:::04-04发布
达内时代教育集团成都分公司:::成都市高新区天府三街腾讯大厦B座507:::成都-高新区:::民营公司:::专业服务(咨询、人力资源、财会),教育/培训/院校:::5000-10000人:::Python带班老师:::3-4年经验:::大专:::培训讲师:::人工智能|Python:::0.6-1.2万/月:::依据中心教学目标，保障贯彻实施教学要求，反馈教学实施情况，培养技术达标的学员，完成中心项目部要求的日常教学工作，为所带班级教学工作正常运转、学员学习质量提供教学实施方面的保障。|1．完成部门布置的教学工作要求；|2．解决学员技术问题；|3．反馈教学效果；|4．按周分析周考情况，并根据周考情况辅导学员，提升学员成绩；|5. 对学员进行有针对性的串讲、辅导工作。|1. 1年同岗位工作经验；|2. 具备计算机软件开发技术相关专业知识；|3．熟悉Python技术方向；|4. 具备良好的人际交往能力、组织协调能力、沟通能力以及解决复杂问题的能力；|5. 具有优秀的团队领导能力，计划执行能力、责任心、事业心。:::04-03发布
凌阳成芯科技（成都）有限公司:::天府四街153号凌成科技大厦3号楼:::成都-高新区:::外资（非欧美）:::计算机服务(系统、数据服务、维修),电子技术/半导体/集成电路:::150-500人:::音频算法开发工程师(DSP):::无工作经验:::本科:::软件工程师:::算法工程师|DSP|工程师|音频:::6-8万/年:::1、负责音频编解码算法的开发、移植、调试和维护；|2、负责音效处理算法的开发、移植、调试和维护；|3、负责公司各个平台上音频处理的调试和维护；|4、配合FAE部门，提供技术支持，解决客户问题；|岗位要求：|1、信号处理、通信、电子信息等相关专业本科毕业；|2、具备扎实的数字信号处理理论基础；|3、具有较好的C/C++语言基础，熟悉Matlab及汇编语言；|4、熟悉各种音频编解码标准者优先；|5、熟悉音频后处理算法者优先；|6、工作积极主动，具有良好的沟通能力和团队合作精神，能够适应一定的工作压力；|个人特质：| 1.创造力(富有想象力及原创力，喜欢思考及求新求变):高 | 2.严谨性(注意细节及责任感，自我要求高):高 | 3.外向性(自信，活波，外向，乐观):高 | 4.人际能力(善沟通，与他人建立良好关系):高 :::04-03发布
四川上丰科技有限公司:::盛安街:::成都-武侯区:::民营公司:::专业服务(咨询、人力资源、财会),计算机软件:::50-150人:::项目实习生:::无工作经验:::大专:::通信技术工程师:::实习|AI:::2-3千/月:::1 有想法有能力，无经验可培养；|2 做事认真负责，工作有人带，要求学习能力强，有一定的逻辑思维能力；|3. 主要做AI人工智能，通信工程相关方面，很有前景的行业。|4 晋升空间大，平台广。:::04-03发布
四川精诚名医医疗股份有限公司:::书院西街1号亚太大厦5楼:::成都-锦江区:::合资:::互联网/电子商务,医疗/护理/卫生:::50-150人:::自然语言处理工程师:::1年经验:::本科:::算法工程师:::软件工程师|NLP|NLU|自然语言处理|自然语言理解|语义识别|Java|Python:::0.6-1.2万/月:::工作职责：| 1.利用NLP/ML/DL技术, 完成情感分类,知识抽取,对话分析和对话生成等任务| 2.根据产品功能需求，开发设计文本处理算法；| 3.研究应用业界自然语言新技术；|任职要求：| 1.本科以上学历，专业不限；| 2.有文本挖掘相关经验，熟练掌握python,java等编程语言，有linux环境开发经验；| 3.具有良好的沟通，以及分析和解决问题能力；| 4.熟悉中文分词标注、文本分类、语言模型、知识库挖掘、问答系统设计等NLP相关算法；| 5.有深度学习经验,特别是有结合自然语言处理和深度学习项目实践者优先.| 6.有医学背景优先:::04-02发布
合创新业（北京）科技服务有限公司:::高新区天府五街200号菁蓉国际广场:::成都-高新区:::民营公司:::多元化业务集团公司:::50-150人:::科技园/孵化器——产业研究员:::2年经验:::本科:::策略发展总监:::专业顾问:::0.6-1万/月:::岗位职责： |（1）协助对合创新业全国十余个科技园/孵化器项目进行行业知识总结与沉淀，并最终转化为行业专业知识成果；|（2）协助对合创新业全国十余个科技园/孵化器项目旗下各类行业组织（人工智能协会、新能源汽车协会、虚拟现实协会等）撰写行业研究报告，提供园区领域内的产业发声，提供专题报告，扩大品牌影响力；|（3）协助对合创新业全国园区拓展过程中的方案报告支持|岗位要求：|（1）本科及以上学历；经济管理类、理工类专业优先；研究生及以上学历优先； |（2）1年以上行业研究、管理咨询服务经历或2年以上企业管理工作经验优先；|（3）文笔出众，具有较强的分析能力、独立研究能力和报告撰写能力，过往研究记录优秀，能够深入分析行业发展趋势和竞争要素； |（4）、熟练使用WORD、EXCEL、POWERPOINT等常用办公软件；|（5）、具有较强的学习能力；具有较强的沟通、理解、分析、判断与解决问题能力；:::04-03发布
成都华西公用医疗信息服务有限公司:::高新区天府大道北段966号 天府国际金融中心4号楼:::成都:::民营公司:::计算机软件,计算机服务(系统、数据服务、维修):::150-500人:::软件开发工程师（数据分析）:::1年经验:::本科:::大数据开发/分析:::软件工程师|数据分析:::0.6-1万/月:::岗位职责：|1、针对搜集的医疗业务数据进行数据预处理，支持数据产品优化； |2、构建临床诊疗知识库模型，并对模型进行持续改进和优化； |3、构建数据质量评估体系； |4、负责数据分析技术的培训，规范数据分析流程； |5、完成其他相关任务 |任职资格：|1、掌握机器学习和数据处理的流程，能采用合适的方法对搜集的数据进行预处理。 |2、具有较好的数学基础和数学思维能力，掌握机器学习的常用算法，能结合项目实际问题选择合理的算法，并进行参数调节和参数优化。 |3、SKlearn机器学习算法包、gensim或NLTK自然语言处理包的使用。 |4、能熟练使用复杂的SQL语句进行数据库的查询操作。 :::04-03发布
滴滴出行企业版（成都）:::成都市高新区交子大道300号誉峰国际中心ICP写字楼1505:::成都-高新区:::民营公司:::互联网/电子商务:::50-150人:::数据分析师:::3-4年经验:::大专:::算法工程师:::数据库工程师/管理员|数据分析|算法|统计分析|数据挖掘|金融:::1.5-2万/月:::职位描述:|1.对现有和潜在客户的数据进行挖掘和分析，完成全面的用户画像，设计并实现客户的特征标签，包括但不限于基本信息标签、金融属性标签、兴趣爱好标签等等；|2.运用推荐算法分析客户对不同产品的响应倾向，提高营销的效率，实现精准营销；|3.设计数据的分析模型，指标化分析过程，编写分析文档，并规范清晰的指标描述定义，用以解释模型；|4.运用机器学习方法和统计方法，构筑风险计量模型、评分或者指标。研究全球范围内先进的大数据技术和算法，并结合实际情况，把这些技术运用到风险管理、客户关系管理、产品推广等各个方面。|岗位要求：|1.计算机、统计、金融、数学、信息软件工程、电子工程、等相关专业，本科及以上学历；|2.熟练掌握各种统计模型和机器学习方法，如各种回归模型，分类器模型，有监督/无监督学习模型等；|3.较强的数据敏感度，逻辑分析能力和文档写作能力；|4.有责任心，良好的沟通能力和组织管理能力以及心理承受能力，勇于接受挑战；|5.至少熟练掌握一门主流的建模语言，如SAS，R，Python，Java等。:::04-03发布
内蒙古脑立方全脑应用训练中心股份有限公司青羊区分公司:::青羊区光华大道东三段489号:::成都-青羊区:::民营公司:::教育/培训/院校:::150-500人:::初高中各学科老师:::3-4年经验:::本科:::中学教师:::培训讲师:::4.5-6千/月::::::03-31发布
